date,b30ret,b20ret,b10ret,b7ret,b5ret,b2ret,b1ret,t90ret,t30ret,cpiret,wti_price,fedfunds,nfci,anfci,nfci_risk,nfci_credit,nfci_leverage,nfci_nonfinancial_leverage,gdp,gdp_growth,ppi,trade_balance,unrate,usd_index
2009-03-31,-0.131935,-0.058608,-0.014902,-0.009508,-0.003427,0.00034,-0.001502,0.000593,0.000329,0.011801,42.913333333333334,0.18333333333333335,2.166520321555282,2.7757705225911575,1.9849242283704176,2.0598613114246507,3.7338427435996304,1.3890900688273922,14430.902,-0.012137490639680837,168.1,-33284547247.0,8.266666666666667,86.50333333333333
2009-06-30,-0.121978,-0.07935,-0.048932,-0.048779,-0.03681,-0.00258,0.002838,0.000585,0.000217,0.014029,59.44,0.18000000000000002,1.1235917356286935,1.6572267161051486,1.0069399022386227,1.2505247770536863,2.0463319308585444,0.7260694709282808,14381.236,-0.003441642109412113,174.1,-40200373760.0,9.299999999999999,81.40333333333332
2009-09-30,0.058975,0.045325,0.029007,0.030146,0.022173,0.008793,0.003396,0.000687,0.000314,0.001279,68.20333333333333,0.15666666666666665,0.3463837964666752,0.7034860261425361,0.3239452426806484,0.5674158359647279,0.8892958228566427,0.07860782831901644,14448.882,0.004703768160121857,174.1,-49792448050.0,9.633333333333333,77.72333333333334
2009-12-31,-0.082679,-0.050647,-0.023185,-0.015181,-0.005978,0.002671,0.000703,0.000365,0.000106,-9.2e-05,76.06,0.12,-0.01610631881325024,0.21603792284292966,0.00408507834136223,0.2363144586381833,0.6325869273629705,-0.31840894268388165,14651.249,0.01400572030417302,178.1,-46443685503.0,9.933333333333334,76.31333333333333
2010-03-31,-0.001467,0.012931,0.008514,0.01734,0.015302,0.009171,0.0019,0.000119,0.000106,0.007788,78.64,0.13333333333333333,-0.2489876582925697,-0.11599532764552731,-0.16379119476955126,-0.01717553560032724,0.3995935731722897,-0.6271020977140401,14764.61,0.007737292568026133,183.3,-47218576900.0,9.833333333333334,80.29666666666667
2010-06-30,0.156356,0.119104,0.077498,0.065486,0.043174,0.012339,0.001974,0.000376,0.00035,0.001535,77.79,0.19333333333333336,-0.2271727456282635,-0.1186906342125247,-0.11934186611521568,0.003942414790215821,0.024773412691396438,-0.9071499171786476,14980.193,0.014601333865235766,183.5,-61170436135.0,9.633333333333333,84.82666666666667
2010-09-30,0.042529,0.054593,0.041687,0.036451,0.030262,0.00514,0.002229,0.000365,0.000393,0.002175,76.05333333333333,0.18666666666666668,-0.24424172019680987,-0.1720482197300123,-0.17312473470943024,0.037127807021928194,-0.012050862299311184,-1.032310530078886,15141.607,0.01077516157502112,184.9,-59437197794.0,9.466666666666667,81.15333333333334
2010-12-31,-0.097362,-0.081764,-0.050812,-0.03986,-0.028164,-0.002453,-0.000303,0.000425,0.000366,0.003387,85.09666666666668,0.18666666666666668,-0.4423580717288404,-0.3912526109699363,-0.2909713106405554,-0.2306870744122454,0.06699253873277647,-1.188662603933177,15309.474,0.01108647186523859,189.7,-49071257823.0,9.5,79.16333333333334
2011-03-31,-0.018265,-0.009218,-0.000908,-0.001932,-0.001643,-0.000797,0.001396,0.000437,0.000255,0.019563,93.53666666666668,0.15666666666666668,-0.5696051813080617,-0.557330697164154,-0.36252450496723737,-0.38380569948734017,-0.07969275805709256,-1.2513809211991158,15351.448,0.00274170098855131,199.2,-54251938386.0,9.033333333333333,76.82666666666667
2011-06-30,0.034425,0.037493,0.033683,0.038736,0.034204,0.010628,0.001892,0.000375,0.000101,0.01009,102.23,0.09333333333333334,-0.5660258522246209,-0.5590811521109555,-0.4028888348172889,-0.34870755230807554,0.11682097119629911,-1.2888719470647514,15557.539,0.013424857381531652,203.9,-66581505978.0,9.066666666666666,73.95666666666666
2011-09-30,0.309512,0.211037,0.111889,0.073419,0.044701,0.005163,-0.000222,0.000156,5.4e-05,0.00517,89.71666666666665,0.08333333333333333,-0.2520644070413331,-0.23745310172825168,-0.1480706335391858,-0.06942147320987065,0.7757095532786388,-1.3644263595826815,15647.68,0.005794039789969396,203.7,-62534765895.0,9.0,75.52333333333333
2011-12-31,0.0173,0.020142,0.015431,0.015124,0.009841,0.002013,0.000446,2.2e-05,1.8e-05,-0.005365,94.01333333333332,0.07333333333333335,-0.0912647962488648,-0.07000800514475332,-0.011774830435954177,0.09472943275988002,0.7513668086431804,-1.447877711461334,15842.259,0.012435006339597932,199.8,-57625356220.0,8.633333333333333,78.24333333333334
2012-03-31,-0.073781,-0.055858,-0.02128,-0.009014,-0.004918,-0.000714,-0.00047,5.8e-05,7.5e-05,0.016484,102.87666666666667,0.10333333333333333,-0.3646515656770887,-0.3722470113601242,-0.2704739624531768,-0.10445325729972169,0.18830156546521593,-1.4773399380657533,16068.805,0.014300107074376234,204.2,-57131066822.0,8.266666666666667,79.01
2012-06-30,0.127678,0.108979,0.053719,0.039666,0.01914,0.001971,0.000333,0.000306,0.000116,0.000376,93.42666666666666,0.15333333333333335,-0.31643087991079305,-0.2802878547237498,-0.27499397433902006,-0.0142687311834871,0.24204059326508023,-1.4175777677183463,16207.115,0.008607360659364405,199.8,-59207807965.0,8.2,81.14999999999999
2012-09-30,-0.004145,0.001399,0.006855,0.00825,0.009551,0.002391,0.001139,0.000334,0.000149,0.008405,92.18,0.14333333333333334,-0.4232283889786039,-0.4140686390279927,-0.4192094649932046,-0.053185909935009275,0.1853446005148163,-1.398860214020726,16319.541,0.0069368299046437265,204.4,-57422778868.0,8.033333333333333,81.26
2012-12-31,-0.016702,-0.009248,-0.00241,-0.003191,0.000357,0.000884,0.000724,0.00038,0.000225,-0.007804,87.96,0.16,-0.560047385888218,-0.5970186206526024,-0.5662838591893574,-0.13863558439707507,-0.09150339762758637,-1.418291765196449,16420.419,0.006181423852545942,201.5,-46353231463.0,7.8,79.94666666666667
2013-03-31,-0.025367,-0.022341,0.000277,0.004557,0.002738,0.00129,0.000965,0.000179,0.000117,0.013815,94.33666666666666,0.14333333333333334,-0.6479498217513763,-0.6840848984770808,-0.6079186466778074,-0.24054381244563808,-0.37813747264262015,-1.39651054908687,16648.189,0.013871144213798425,204.0,-45208542875.0,7.733333333333333,81.46
2013-06-30,-0.064196,-0.054892,-0.043673,-0.03822,-0.025329,-0.000918,0.000602,0.000311,6.2e-05,0.00314,94.10000000000001,0.11666666666666665,-0.6853912764254704,-0.7632855124837233,-0.5782052164865635,-0.34250014275715807,-0.4766277323292813,-1.2903316991872154,16728.687,0.004835240637885763,204.3,-50380049325.0,7.533333333333334,82.71666666666667
2013-09-30,-0.030863,-0.018841,0.000275,0.006981,0.008367,0.002884,0.001523,0.00016,2.6e-05,0.002762,105.84333333333332,0.08333333333333333,-0.66342024564417,-0.737104053078974,-0.539644901465791,-0.321867812180179,-0.7281001022191719,-1.2140632655989714,16953.838,0.013458976188627236,203.9,-63563362586.0,7.233333333333333,81.25333333333333
2013-12-31,-0.040779,-0.03187,-0.027048,-0.019243,-0.009234,0.000377,0.000293,0.000167,7.2e-05,-0.004697,97.34333333333332,0.08666666666666667,-0.7488946826149034,-0.8445571800066738,-0.6398731522080662,-0.40355202525367884,-0.39362379605009684,-1.151949084385013,17192.019,0.014048795322923358,202.0,-50547245412.0,6.933333333333334,80.30333333333334
2014-03-31,0.086598,0.069539,0.036126,0.017198,0.008722,0.002162,0.000948,0.000222,8.5e-05,0.01392,98.74666666666667,0.07333333333333335,-0.7743051992329977,-0.8814669410334566,-0.6909225874405114,-0.4073862454629814,-0.24354279422333083,-1.1097493558108023,17197.738,0.0003326543554891259,207.0,-52322984264.0,6.666666666666667,80.36666666666666
2014-06-30,0.047635,0.039891,0.025191,0.01931,0.013131,0.002661,0.000678,0.000124,4.3e-05,0.008676,103.34666666666668,0.09333333333333334,-0.7815065267044926,-0.8122202327149501,-0.7239835641838487,-0.3714207370646489,-0.36375216291951146,-1.1273818807460048,17518.508,0.018651871542641363,208.3,-59870529709.0,6.2,79.87333333333333
2014-09-30,0.040153,0.030076,0.00779,0.002801,0.000652,0.000881,0.001095,0.000116,2e-05,-0.001309,97.78000000000002,0.09000000000000001,-0.7276797371099701,-0.7822254788347357,-0.6754240002474597,-0.33308746998299915,-0.23188104298371418,-1.0676713828155184,17804.228,0.016309608101328976,206.4,-70061036762.0,6.066666666666666,83.38333333333333
2014-12-31,0.097399,0.08772,0.028963,0.022431,0.014765,0.00126,-0.000312,3.6e-05,1.6e-05,-0.013523,73.16000000000001,0.09999999999999999,-0.6359684083351289,-0.7298597055063153,-0.6060006005603951,-0.23479659263049385,-0.19745166861237753,-0.9686424895359136,17912.079,0.00605760609221595,197.0,-62274420491.0,5.7,88.51666666666667
2015-03-31,0.052271,0.030279,0.024583,0.023302,0.019033,0.005235,0.001569,9.1e-05,-1.6e-05,0.005566,48.54,0.11,-0.5237905220700907,-0.6091428901837536,-0.5069791432402517,-0.12031581082245707,-0.2806321983531054,-0.903594469600432,18063.529,0.008455188255924728,191.5,-64566528470.0,5.533333333333334,96.16000000000001
2015-06-30,-0.109301,-0.072059,-0.029896,-0.018666,-0.007541,0.001881,0.00081,0.000147,2.8e-05,0.010668,57.84666666666667,0.12333333333333334,-0.544846560927265,-0.5881823321038872,-0.5561749303630912,-0.11079119960110884,-0.2364341365264704,-0.8439211960140861,18279.784,0.011971913129488865,194.8,-66404047109.0,5.433333333333334,95.66666666666667
2015-09-30,0.060708,0.057191,0.032001,0.029317,0.019718,0.003815,0.001348,0.000164,-1.6e-05,-0.002904,46.416666666666664,0.1366666666666667,-0.46205976145524813,-0.4592398476457182,-0.5146335154891607,-0.007675129279718893,-0.0566190119737826,-0.7750519861250914,18401.626,0.0066653960462552675,189.1,-66629541000.0,5.1000000000000005,96.50333333333333
2015-12-31,-0.026188,-0.017275,-0.014718,-0.016364,-0.01206,-0.004645,-0.002149,0.000209,9.6e-05,-0.005968,41.949999999999996,0.16,-0.43245412358950575,-0.4255662696677994,-0.5406289468292326,0.08124521625803455,-0.021892084845056354,-0.7092549931073898,18435.137,0.0018210890711505279,183.5,-59653658380.0,5.033333333333333,98.58333333333333
2016-03-31,0.091806,0.080643,0.045446,0.042272,0.033047,0.009404,0.004291,0.000758,0.000432,0.006794,33.18333333333333,0.36000000000000004,-0.3232837269140776,-0.28596606832794724,-0.4830401736338559,0.217791096218184,0.06949902189439384,-0.6582596946754646,18525.933,0.0049251600354258684,182.1,-52878296489.0,4.8999999999999995,97.46999999999998
2016-06-30,0.076874,0.058038,0.029989,0.022026,0.01512,0.005059,0.003261,0.000846,0.000354,0.012119,45.406666666666666,0.37333333333333335,-0.3737658322844037,-0.252941218604274,-0.5180614261093885,0.16349358639175077,0.047181720266536956,-0.6356050314664967,18711.702,0.01002751116502476,187.6,-63440823608.0,4.933333333333334,95.03666666666668
2016-09-30,-0.000691,-0.016623,-0.006016,-0.005161,-0.004297,-0.001637,3.5e-05,0.001092,0.000555,0.001701,44.85,0.39666666666666667,-0.34883099245833715,-0.22078739817471543,-0.47117093460846016,0.15648811592029385,0.0519408480212059,-0.6267290964649846,18892.639,0.009669724325451323,186.9,-61502855757.0,4.8999999999999995,95.67
2016-12-31,-0.143521,-0.098297,-0.059124,-0.046755,-0.029913,-0.004751,7.7e-05,0.000842,0.000543,1.7e-05,49.13666666666666,0.45,-0.41204491203458987,-0.3350429489366093,-0.487660540060881,0.09848014733973384,-0.5644146956284762,-0.6145386221117805,19089.379,0.010413579595735856,188.2,-57102117274.0,4.766666666666667,100.71666666666665
2017-03-31,0.017386,0.014448,0.012053,0.009195,0.006928,0.002921,0.001617,0.001212,0.001075,0.009813,51.76666666666667,0.7000000000000001,-0.48377409583405473,-0.37989321738400855,-0.5152092398003039,-0.0034315497220461693,-0.6816221550212626,-0.5725245074023826,19280.084,0.009990110207356517,191.5,-58089106466.0,4.566666666666666,100.32666666666667
2017-06-30,0.046417,0.028579,0.017674,0.01112,0.008075,0.001661,0.001545,0.002079,0.001769,0.004734,48.24,0.9500000000000001,-0.5321444163061628,-0.458273537744521,-0.5994680692920309,-0.024373669884259277,-0.40093604639555114,-0.5474357844927609,19438.643,0.008223978692209144,193.6,-65463225644.0,4.366666666666667,97.2
2017-09-30,-0.002105,0.003922,-0.000329,0.004178,0.003609,0.001747,0.002879,0.002699,0.002495,0.007609,48.163333333333334,1.1533333333333333,-0.5678862719362955,-0.5000995129722402,-0.626515655484769,-0.06621570457857827,-0.37922137043230114,-0.5611813656127838,19692.595,0.013064286431928362,194.8,-64174388491.0,4.333333333333333,92.87
2017-12-31,0.031142,0.015337,-0.001523,-0.004053,-0.006103,-0.002762,-0.000291,0.002835,0.002552,-0.001196,55.36666666666667,1.2033333333333334,-0.60111379837003,-0.5864058604347501,-0.6486650660036006,-0.09355252111819093,-0.5176502132436785,-0.5583075774987034,20037.088,0.0174935299283816,196.3,-64082910684.0,4.166666666666667,93.24000000000001
2018-03-31,-0.039964,-0.02895,-0.023974,-0.016501,-0.00981,-0.001882,0.002425,0.003464,0.002457,0.012291,62.88666666666666,1.4466666666666665,-0.5614070250729873,-0.5410532755237073,-0.5911751285915757,-0.0726363554934032,-0.6520636720120969,-0.48286467424650353,20328.553,0.014546275386922547,199.3,-58423653837.0,4.033333333333333,89.90333333333332
2018-06-30,0.004519,-0.001069,-0.003786,-0.001631,-0.000643,0.001851,0.004408,0.004499,0.004248,0.009758,68.03333333333335,1.7366666666666666,-0.5439114795297234,-0.4956651405179239,-0.5910024240155098,-0.051732831292747465,-0.44529477439003784,-0.4019796159532587,20580.912,0.01241401687567234,204.2,-65754115947.0,3.9333333333333336,93.49000000000001
2018-09-30,-0.033086,-0.022768,-0.009975,-0.005438,-0.002241,0.001723,0.004274,0.004898,0.00463,0.001786,69.75666666666667,1.9233333333333331,-0.5791758407686269,-0.5772560772050909,-0.6652968869939353,-0.07796497697962249,0.10841076572763744,-0.370244674645026,20798.73,0.010583496008340187,203.6,-71928565547.0,3.766666666666667,94.92
2018-12-31,0.044516,0.049286,0.039366,0.035219,0.028331,0.014302,0.007899,0.005777,0.005626,-0.004777,59.076666666666675,2.22,-0.49987026260329126,-0.5231342255417833,-0.5942730372096654,-0.019676117585444255,0.3076151275105806,-0.36081671264589765,20917.867,0.005728090128579888,201.0,-72641595770.0,3.8333333333333335,96.85666666666667
2019-03-31,0.049688,0.043867,0.032338,0.024435,0.019753,0.010163,0.008326,0.005665,0.005675,0.011818,54.826666666666675,2.4033333333333333,-0.5471938687850604,-0.5456932166761066,-0.6528918761266748,-0.0194566185552186,-0.0017057422764407927,-0.4196127580099238,21111.6,0.009261603967555487,200.8,-58961669617.0,3.8666666666666667,96.33999999999999
2019-06-30,0.065926,0.052426,0.037822,0.034872,0.028835,0.014556,0.009437,0.006417,0.005973,0.007636,59.78333333333333,2.3966666666666665,-0.5949505823135401,-0.6016184344261758,-0.709339871273886,-0.04431196992346952,-0.1123655154241371,-0.5401336646160597,21397.938,0.013563064855340201,200.3,-68247532263.0,3.6333333333333333,97.12
2019-09-30,0.095085,0.061688,0.029457,0.019371,0.015041,0.006352,0.005326,0.005743,0.005488,0.002404,56.370000000000005,2.19,-0.5476431519132926,-0.5698938281547723,-0.6759804482446431,0.005374670666574915,0.03814968430024175,-0.6163054256563542,21717.171,0.014918867416103376,198.4,-71767023651.0,3.6,98.94
2019-12-31,-0.053375,-0.039017,-0.019347,-0.009514,-0.001915,0.004512,0.005452,0.004596,0.004165,0.000837,56.95666666666667,1.6433333333333333,-0.5539945317635376,-0.5785328972807484,-0.6714606020239007,-0.020696294421941177,0.08944056655655028,-0.6592505507300259,21933.217,0.00994816497968376,199.0,-66421729689.0,3.6,97.33666666666666
2020-03-31,0.270715,0.193366,0.112754,0.092476,0.065975,0.029371,0.016925,0.005899,0.003644,0.004441,45.75666666666667,1.26,-0.34767628341513795,-0.34157187530332045,-0.4488527619235469,0.10313912218952424,0.557024720505269,-0.6033405680524118,21751.238,-0.00829695890028348,193.1,-60627098719.0,3.8333333333333335,98.19
2020-06-30,-0.013836,-0.003608,0.006131,0.005712,0.006925,0.002377,0.000281,0.0003,0.000173,-0.001232,27.80666666666667,0.06,-0.07415093782844531,-0.05590632443817094,-0.2645797070133494,0.4118305471347893,0.7081815310615749,-0.9371841657168394,19958.291,-0.08242965296963789,191.2,-74015670506.0,13.0,98.25
2020-09-30,-0.008994,-0.002588,0.000478,0.003431,0.002415,0.000648,0.000938,0.000498,0.000251,0.009631,40.89333333333334,0.09333333333333334,-0.4774977190737949,-0.5751682153953152,-0.6054528172149805,0.03365533230200168,0.36625228242415536,-1.8052339005276514,21704.437,0.08748975551062976,195.5,-84635768145.0,8.799999999999999,93.12666666666667
2020-12-31,-0.044,-0.028756,-0.018262,-0.007537,-0.002025,0.000929,0.000731,0.000217,0.000199,0.000745,42.45333333333333,0.09000000000000001,-0.5406033490891262,-0.5229651519737026,-0.6457656419003955,-0.047518871232427415,0.44155582161179907,-1.8967165105996284,22087.16,0.017633399106367076,200.5,-82245739756.0,6.766666666666667,91.95
2021-03-31,-0.15616,-0.113907,-0.064117,-0.044347,-0.023372,-0.00048,0.000322,0.00028,0.000118,0.016903,57.79,0.08,-0.6258030141523074,-0.5389396336099037,-0.6804476181370007,-0.12869884604733464,-0.21794436736464057,-1.7675323295151517,22680.693,0.026872309522817828,215.0,-84263436461.0,6.233333333333333,91.56333333333333
2021-06-30,0.076526,0.05062,0.029633,0.017328,0.007376,-0.000639,0.000126,0.000126,2.3e-05,0.025744,66.08999999999999,0.07,-0.6825468142354498,-0.5719190524153428,-0.7120630752049544,-0.17781852587295122,-0.5604557816349424,-1.6077206157599433,23425.91,0.03285688845574519,228.9,-94255518952.0,5.933333333333334,91.25
2021-09-30,0.01538,0.01038,0.003161,0.00119,4.9e-05,0.000768,0.000475,0.000139,0.000113,0.009622,70.62333333333333,0.09000000000000001,-0.6567596309220226,-0.6233837143988773,-0.7237613459347865,-0.14381145354910155,-0.219575658004159,-1.3528108405809516,23982.379,0.023754424054390988,235.678,-102009288956.0,5.066666666666666,93.00999999999999
2021-12-31,0.035821,0.009161,0.002712,-0.004788,-0.009351,-0.006139,-0.002526,0.00012,0.000148,0.016376,77.44666666666667,0.08,-0.5887277752126635,-0.5802065832012583,-0.6146008740117006,-0.11792315887956385,-0.3842527682426328,-1.2247809556053,24813.6,0.034659655741408946,241.338,-97563695275.0,4.2,95.36
2022-03-31,-0.112011,-0.099308,-0.06787,-0.058726,-0.051526,-0.026802,-0.009447,0.000369,0.000132,0.031212,94.45333333333333,0.12,-0.47496389269035477,-0.41856384911345357,-0.4958317705362036,-0.018797728441744026,-0.5147907175455197,-1.0356328422246228,25250.347,0.017601113905277854,260.014,-115184523489.0,3.8333333333333335,97.18666666666667
2022-06-30,-0.13919,-0.112241,-0.051446,-0.033735,-0.021337,-0.003322,-0.004385,0.001083,0.000911,0.030634,108.72333333333334,0.77,-0.28845475051925634,-0.16976084796361504,-0.3127881726656211,0.11892261210138348,-0.2154818083248518,-0.844590519736627,25861.292,0.024195509075578325,280.251,-102700165035.0,3.6333333333333333,103.13
2022-09-30,-0.101773,-0.084358,-0.060534,-0.048905,-0.040543,-0.016645,-0.004936,0.004046,0.004649,0.001678,93.18333333333334,2.19,-0.18893915503224284,-0.17055825046090065,-0.22356511846668206,0.19094384897542307,0.07481031551831259,-0.7160061174530999,26336.304,0.018367682480828762,267.898,-98493745298.0,3.533333333333333,108.90666666666668
2022-12-31,-0.029019,0.000717,0.006176,0.013231,0.013653,0.009147,0.007423,0.008275,0.008586,-3.7e-05,82.78666666666668,3.653333333333333,-0.16257475304203567,-0.16223218612151855,-0.18415330957504483,0.21139855415772676,-0.15171808893713817,-0.6923491057409221,26770.514,0.01648712742684011,257.897,-86414920428.0,3.5666666666666664,107.0
2023-03-31,0.067912,0.059306,0.042767,0.034128,0.029957,0.017448,0.01272,0.011064,0.010631,0.016978,76.07666666666667,4.516666666666667,-0.2511591753057534,-0.2338206008879062,-0.2850215498574302,0.167692397705978,-0.2836360130851388,-0.7683384233850208,27216.445,0.0166575434450007,257.062,-77673268203.0,3.533333333333333,103.16000000000001
2023-06-30,-0.029283,-0.0273,-0.022296,-0.022457,-0.017914,-0.009302,0.003407,0.011933,0.011423,0.010843,73.76,4.989999999999999,-0.20409288513139875,-0.21592815600254422,-0.29863226182385944,0.18629288229189192,0.8498110847458243,-0.8166382419044562,27530.055,0.011522812770000002,253.86,-90056597047.0,3.533333333333333,102.96666666666665
2023-09-30,-0.124379,-0.09606,-0.048718,-0.029655,-0.012805,0.006736,0.011999,0.011966,0.013253,0.008784,82.29666666666667,5.260000000000001,-0.3068659711732576,-0.2718604826896056,-0.39432452730985373,0.13172035763371545,0.4191825465300702,-0.8606562933866732,28074.846,0.019788954290138605,258.934,-88972720400.0,3.6333333333333333,103.89999999999999
2023-12-31,0.126552,0.10753,0.067224,0.055674,0.047409,0.025551,0.019206,0.013657,0.013465,-0.003388,78.41000000000001,5.33,-0.3204921736024413,-0.323192982832797,-0.37628542253304637,0.10165045429601254,0.08091367340648882,-0.8459177685328998,28424.722,0.01246225892031605,249.866,-79349710789.0,3.8000000000000003,103.83
2024-03-31,-0.040914,-0.026131,-0.016383,-0.01476,-0.0069,0.002146,0.007759,0.013044,0.013167,0.018211,77.56,5.33,-0.4159979283068384,-0.458764625916337,-0.4521831990070059,0.016803071434738602,-0.08637834104934311,-0.8279992943415413,28708.161,0.009971566300630785,255.095,-79716903106.0,3.8333333333333335,103.99333333333334
2024-06-30,-0.023592,-0.01812,-0.004645,-0.001042,0.003502,0.008353,0.011,0.013536,0.013464,0.005901,81.71333333333332,5.33,-0.4102870769174415,-0.4205251169662399,-0.41342509112301556,-0.0107016158881119,-0.15722226532872455,-0.830204577984926,29147.044,0.015287743439923007,255.914,-92076334047.0,3.9666666666666663,105.58666666666666
2024-09-30,0.084607,0.078831,0.05999,0.057678,0.047941,0.032145,0.022007,0.014198,0.013812,0.003584,76.24,5.263333333333333,-0.38750511470836785,-0.39928801277497694,-0.37700086894897006,-0.006345549171453231,-0.189952354486093,-0.8426438943158885,29511.664,0.012509673365161733,252.682,-114627041103.0,4.166666666666667,102.19333333333333
2024-12-31,-0.09458,-0.079826,-0.051607,-0.040356,-0.025026,-0.001721,0.007522,0.011852,0.011569,0.000964,70.68666666666667,4.6499999999999995,-0.46262494289335765,-0.5155130883914869,-0.4491552766313039,-0.06776890707771616,-0.2693349852775233,-0.8390334393422787,29825.182,0.010623528378474356,253.423,-119552920153.0,4.133333333333333,106.07
